,Fe,C,Cr,Mn,Si,Ni,Co,Mo,W,Nb,Al,P,Cu,Ti,V,B,N,S,AGS No.,CT_Temp,CT_EL,CT_RA,log_CT_CS,CT_RT
11,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,650.0,36.0,45.0,5.192956924438477,6276.0
12,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,650.0,20.0,22.0,5.075173854827881,9517.7998046875
13,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,650.0,30.0,39.0,4.9416422843933105,16056.7998046875
14,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,650.0,31.0,36.0,4.787491798400879,26534.599609375
15,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,650.0,15.999999046325684,16.0,4.605170249938965,61626.19921875
16,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,700.0,38.0,70.0,5.2983174324035645,73.5
17,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,700.0,49.0,76.0,5.075173854827881,402.29998779296875
18,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,700.0,51.0,69.0,4.9416422843933105,898.0999755859375
19,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,700.0,46.0,57.0,4.787491798400879,2536.300048828125
20,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,700.0,39.0,43.0,4.605170249938965,6555.0
21,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,700.0,24.0,34.0,4.382026672363281,16874.400390625
22,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,700.0,20.0,24.0,4.094344615936279,56585.6015625
23,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,750.0,67.0,72.0,4.787491798400879,112.9000015258789
24,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,750.0,59.0,68.0,4.605170249938965,334.8999938964844
25,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,750.0,54.0,61.0,4.382026672363281,1406.300048828125
26,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,750.0,39.0,43.0,4.248495101928711,3837.60009765625
27,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,750.0,36.0,48.0,4.23988676071167,2833.39990234375
28,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,750.0,31.0,35.0,4.094344615936279,5961.89990234375
29,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,750.0,24.0,22.0,3.9120230674743652,12934.599609375
30,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,750.0,20.0,15.0,3.6888794898986816,23764.900390625
31,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,750.0,19.0,14.0,3.4011974334716797,61646.5
32,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,800.0,60.0,64.0,4.382026672363281,187.89999389648438
33,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,800.0,51.0,62.0,4.248495101928711,385.6000061035156
34,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,800.0,47.0,59.0,4.094344615936279,671.0
35,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,800.0,34.0,41.0,3.9120230674743652,1505.0999755859375
36,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,800.0,29.0,31.0,3.6888794898986816,3460.800048828125
37,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,800.0,23.0,19.0,3.4011974334716797,8249.099609375
38,67.51300048828125,0.09000000357627869,18.200000762939453,1.5700000524520874,0.4000000059604645,11.319999694824219,-2.102470642029175e-09,-1.040917840811062e-08,2.8779065797124304e-09,0.8799999952316284,1.4449489382784009e-09,0.026000000536441803,-2.776979979302041e-09,-1.1431684487916982e-09,-7.994185313719981e-10,5.619350124108635e-11,2.7420055115356945e-09,0.0010000000474974513,8.899999618530273,800.0,25.0,17.0,2.995732307434082,25986.19921875
39,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,600.0,11.999999046325684,21.0,5.749392986297607,416.29998779296875
40,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,600.0,22.0,33.0,5.579730033874512,3674.60009765625
41,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,600.0,18.0,29.0,5.375278472900391,24620.5
42,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,600.0,19.0,29.0,5.2781147956848145,45407.19921875
43,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,600.0,20.0,26.0,5.1704840660095215,74273.296875
44,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,600.0,23.0,28.0,5.056245803833008,123114.0
45,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,600.0,15.999999046325684,29.0,4.919981002807617,195221.59375
46,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,650.0,34.0,54.0,5.579730033874512,153.8000030517578
47,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,650.0,26.0,43.0,5.459585666656494,738.0
48,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,650.0,22.0,34.0,5.375278472900391,1840.699951171875
49,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,650.0,23.0,37.0,5.1704840660095215,5906.5
50,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,650.0,21.0,37.0,4.919981002807617,15411.7998046875
51,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,650.0,18.0,32.0,4.682131290435791,44276.6015625
52,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,650.0,17.0,27.0,4.477336883544922,106841.5
53,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,650.0,15.999999046325684,22.0,4.356709003448486,171094.703125
54,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,700.0,38.0,63.0,5.375278472900391,58.400001525878906
55,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,700.0,22.0,41.0,5.1704840660095215,356.3999938964844
56,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,700.0,31.0,46.0,4.919981002807617,1116.5
57,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,700.0,28.0,41.0,4.584967613220215,4892.7001953125
58,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,700.0,22.0,30.0,4.356709003448486,16581.19921875
59,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,700.0,27.0,27.0,4.110873699188232,47219.1015625
60,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,700.0,18.0,19.0,3.97029185295105,90260.703125
61,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,700.0,22.0,16.0,3.8501474857330322,142590.90625
62,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,750.0,49.0,66.0,4.919981002807617,57.0
63,66.52639770507812,0.07000000029802322,17.850000381469727,1.7100000381469727,0.6000000238418579,12.0,0.28999999165534973,0.03999995067715645,2.8779065797124304e-09,0.7400000095367432,0.01900000311434269,0.019999999552965164,0.05000000074505806,0.01899999938905239,0.03099999949336052,0.0012000000569969416,0.0284000001847744,0.004999999888241291,5.400000095367432,750.0,49.0,52.0,4.770684719085693,115.80000305175781
